LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.307, Time: 1.977700 s
         4097999 function calls (4037902 primitive calls) in 5.535 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      876    0.001    0.000    0.003    0.000 colors.py:106(_is_nth_color)
        1    0.000    0.000    0.003    0.003 uuid.py:1(<module>)
        4    0.000    0.000    0.003    0.001 __init__.py:299(loads)
        1    0.002    0.002    0.003    0.003 _cm_listed.py:1(<module>)
      432    0.001    0.000    0.003    0.000 errors.py:467(catch_warnings)
       61    0.000    0.000    0.003    0.000 pyparsing.py:3292(<listcomp>)
        4    0.000    0.000    0.003    0.001 decoder.py:332(decode)
        1    0.000    0.000    0.003    0.003 arraysetops.py:1(<module>)
      218    0.001    0.000    0.003    0.000 misc.py:61(literal)
       51    0.000    0.000    0.003    0.000 builder.py:874(call)
       20    0.000    0.000    0.003    0.000 pyparsing.py:4686(parseImpl)
      283    0.003    0.000    0.003    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.002    0.002 config.py:83(__init__)
        1    0.000    0.000    0.002    0.002 config.py:86(reset)
      236    0.000    0.000    0.002    0.000 numpy_support.py:374(<listcomp>)
        2    0.000    0.000    0.002    0.001 ir_utils.py:2297(fixup_var_define_in_scope)
        9    0.000    0.000    0.002    0.000 typeconv.py:78(promote)
      472    0.001    0.000    0.002    0.000 numpy_support.py:387(choose_types)
        9    0.000    0.000    0.002    0.000 castgraph.py:125(promote)
       86    0.000    0.000    0.002    0.000 lowering.py:1509(incref)
       30    0.000    0.000    0.002    0.000 instructions.py:191(set_weights)
       23    0.002    0.000    0.002    0.000 {built-in method _imp.create_builtin}
      722    0.001    0.000    0.002    0.000 functions.py:78(add_error)
        8    0.000    0.000    0.002    0.000 module.py:160(link_in)
       13    0.000    0.000    0.002    0.000 typeof.py:84(_typeof_type)
        1    0.000    0.000    0.002    0.002 axes3d.py:44(Axes3D)
     4074    0.002    0.000    0.002    0.000 sre_parse.py:173(append)
       49    0.000    0.000    0.002    0.000 instructions.py:151(descr)
     1634    0.002    0.000    0.002    0.000 context.py:455(_lookup_global)
        4    0.001    0.000    0.002    0.001 decoder.py:343(raw_decode)
   131/65    0.000    0.000    0.002    0.000 pyparsing.py:3365(<listcomp>)
      408    0.001    0.000    0.002    0.000 types.py:77(__call__)
        1    0.000    0.000    0.002    0.002 rangeobj.py:1(<module>)
        1    0.000    0.000    0.002    0.002 ElementPath.py:1(<module>)
     5024    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.002    0.001 typed_passes.py:520(run_pass)
       96    0.000    0.000    0.002    0.000 targetconfig.py:187(__hash__)
        6    0.000    0.000    0.002    0.000 codegen.py:1092(<setcomp>)
        4    0.000    0.000    0.002    0.001 numbers.py:120(int_divmod)
        4    0.000    0.000    0.002    0.001 numbers.py:63(int_divmod_signed)
     1609    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:404(parent)
        1    0.000    0.000    0.002    0.002 templates.py:1(<module>)
     4097    0.002    0.000    0.002    0.000 posixpath.py:41(_get_sep)
      341    0.000    0.000    0.002    0.000 inline_closurecall.py:1484(list_var_used)
      508    0.001    0.000    0.002    0.000 posixpath.py:117(splitext)
        1    0.000    0.000    0.002    0.002 cmathdecl.py:1(<module>)
     1448    0.000    0.000    0.002    0.000 base.py:380(_insert_getattr_defn)
        1    0.000    0.000    0.002    0.002 dviread.py:1(<module>)
    23524    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
       23    0.000    0.000    0.002    0.000 overrides.py:223(decorator)
        3    0.000    0.000    0.002    0.001 patches.py:2163(<listcomp>)
      294    0.001    0.000    0.002    0.000 enum.py:986(__and__)
       41    0.000    0.000    0.002    0.000 ir.py:97(_get_path)
        1    0.000    0.000    0.002    0.002 cyaml.py:1(<module>)
       49    0.001    0.000    0.002    0.000 instructions.py:120(_descr)
      155    0.000    0.000    0.002    0.000 __init__.py:2499(parse)
      850    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:71(__init__)
      747    0.001    0.000    0.002    0.000 values.py:445(__init__)
        1    0.000    0.000    0.002    0.002 tz.py:1(<module>)
  543/390    0.000    0.000    0.002    0.000 pprint.py:462(format)
        1    0.000    0.000    0.002    0.002 codegen.py:1412(initialize_llvm)
        1    0.000    0.000    0.002    0.002 ImagePalette.py:1(<module>)
       41    0.000    0.000    0.002    0.000 posixpath.py:466(relpath)
      962    0.001    0.000    0.002    0.000 sre_compile.py:447(_simple)
        3    0.000    0.000    0.002    0.001 boxing.py:46(unbox_integer)
        3    0.000    0.000    0.002    0.001 codegen.py:1297(_scan_and_fix_unresolved_refs)
      850    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.002    0.002 afm.py:1(<module>)
        1    0.001    0.001    0.002    0.002 getlimits.py:94(_register_known_types)
        5    0.000    0.000    0.002    0.000 codegen.py:1231(_function_pass_manager)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:62(__init__)
        2    0.000    0.000    0.002    0.001 heapq.py:1(<module>)
     1335    0.001    0.000    0.002    0.000 target_extension.py:14(__getitem__)
        8    0.000    0.000    0.002    0.000 linker.py:5(link_modules)
        7    0.000    0.000    0.002    0.000 callconv.py:353(set_static_user_exc)
        1    0.000    0.000    0.002    0.002 instructions.py:1(<module>)
       51    0.001    0.000    0.002    0.000 instructions.py:65(__init__)
       18    0.000    0.000    0.002    0.000 transforms.py:353(canonicalize_cfg)
     4434    0.002    0.000    0.002    0.000 sre_parse.py:161(__len__)
     3127    0.001    0.000    0.002    0.000 abstract.py:123(__ne__)
     1234    0.001    0.000    0.002    0.000 values.py:564(_get_reference)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
        1    0.000    0.000    0.002    0.002 specifiers.py:245(LegacySpecifier)
       84    0.000    0.000    0.002    0.000 typed_passes.py:661(_do_work_expr)
     2357    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
    205/4    0.001    0.000    0.002    0.001 pyparsing.py:1370(_parseNoCache)
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
     1598    0.002    0.000    0.002    0.000 utils.py:373(__setitem__)
     1448    0.000    0.000    0.002    0.000 base.py:388(_insert_cast_defn)
    12809    0.002    0.000    0.002    0.000 {built-in method builtins.id}
       18    0.000    0.000    0.002    0.000 transforms.py:283(canonicalize_cfg_single_backedge)
  543/390    0.001    0.000    0.002    0.000 pprint.py:550(_safe_repr)
     36/4    0.000    0.000    0.002    0.001 pyparsing.py:3397(parseImpl)
      205    0.000    0.000    0.002    0.000 instructions.py:408(__init__)
        3    0.000    0.000    0.002    0.001 npydecl.py:195(install_operations)
       94    0.000    0.000    0.002    0.000 context.py:217(incref)
     1448    0.000    0.000    0.002    0.000 base.py:392(_insert_get_constant_defn)
      204    0.000    0.000    0.002    0.000 typeinfer.py:1092(add_type)
        1    0.000    0.000    0.002    0.002 setdecl.py:1(<module>)
       96    0.000    0.000    0.002    0.000 targetconfig.py:196(values)
       41    0.000    0.000    0.002    0.000 cgutils.py:682(unpack_tuple)
       83    0.000    0.000    0.002    0.000 builder.py:921(gep)
       33    0.000    0.000    0.002    0.000 pythonapi.py:1280(_get_function)
       60    0.000    0.000    0.002    0.000 __init__.py:742(_open_file_or_url)
      142    0.000    0.000    0.002    0.000 builder.py:31(wrapped)
     1448    0.000    0.000    0.002    0.000 base.py:384(_insert_setattr_defn)
      722    0.002    0.000    0.002    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.002    0.002 TiffTags.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _csr.py:1(<module>)
      102    0.000    0.000    0.002    0.000 builder.py:568(_icmp)
     2799    0.001    0.000    0.002    0.000 targetconfig.py:111(getter)
        6    0.000    0.000    0.002    0.000 functools.py:774(_find_impl)
       41    0.000    0.000    0.002    0.000 cgutils.py:689(<listcomp>)
      100    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(prod)
      255    0.000    0.000    0.002    0.000 __init__.py:1309(safe_name)
       42    0.000    0.000    0.002    0.000 cgutils.py:142(_get_ptr_by_index)
       96    0.000    0.000    0.002    0.000 targetconfig.py:199(<dictcomp>)
      543    0.002    0.000    0.002    0.000 {built-in method numpy.array}
        6    0.000    0.000    0.002    0.000 functools.py:732(_compose_mro)
     2904    0.001    0.000    0.002    0.000 event.py:50(_guard_kind)
      132    0.000    0.000    0.002    0.000 value.py:206(is_declaration)
        1    0.000    0.000    0.002    0.002 typing_extensions.py:1(<module>)
      792    0.001    0.000    0.002    0.000 typing.py:986(__setattr__)
        8    0.000    0.000    0.002    0.000 module.py:109(verify)
        1    0.000    0.000    0.002    0.002 cffi_utils.py:1(<module>)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
       16    0.000    0.000    0.002    0.000 ir_print.py:11(match)
        6    0.000    0.000    0.002    0.000 base.py:429(declare_function)
     1004    0.002    0.000    0.002    0.000 cpu_options.py:131(__init__)
      193    0.000    0.000    0.002    0.000 instructions.py:429(__init__)
     3794    0.001    0.000    0.002    0.000 inspect.py:191(isclass)
     2661    0.001    0.000    0.002    0.000 castgraph.py:65(__getitem__)
    111/5    0.001    0.000    0.002    0.000 pyparsing.py:3319(streamline)
      114    0.000    0.000    0.002    0.000 instructions.py:181(descr)
      148    0.000    0.000    0.002    0.000 values.py:1061(__init__)
       32    0.000    0.000    0.002    0.000 typeinfer.py:1488(typeof_const)
     24/4    0.000    0.000    0.002    0.000 pyparsing.py:4031(streamline)
      664    0.001    0.000    0.002    0.000 target_extension.py:52(get_local_target)
    24/12    0.000    0.000    0.002    0.000 pyparsing.py:4249(parseImpl)
       12    0.000    0.000    0.002    0.000 __init__.py:1821(_define_aliases)
     33/5    0.000    0.000    0.002    0.000 pyparsing.py:3928(streamline)
       31    0.000    0.000    0.002    0.000 _base.py:68(__set_name__)
        2    0.000    0.000    0.002    0.001 removerefctpass.py:99(remove_unnecessary_nrt_usage)
      144    0.000    0.000    0.002    0.000 instructions.py:177(__init__)
        2    0.000    0.000    0.002    0.001 dataclasses.py:1333(make_dataclass)
      236    0.000    0.000    0.002    0.000 interpreter.py:424(_iter_inst)
     2764    0.001    0.000    0.002    0.000 sre_parse.py:287(tell)
      388    0.001    0.000    0.002    0.000 sre_parse.py:433(_uniq)
     6243    0.002    0.000    0.002    0.000 {method 'strip' of 'str' objects}
     1823    0.001    0.000    0.002    0.000 abstract.py:19(_autoincr)
        1    0.000    0.000    0.002    0.002 passmanagers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 initfini.py:32(initialize_native_target)
        1    0.000    0.000    0.002    0.002 typed_passes.py:1(<module>)
  615/611    0.001    0.000    0.002    0.000 values.py:455(_get_reference)
       43    0.000    0.000    0.002    0.000 typing.py:1147(copy_with)
      190    0.001    0.000    0.002    0.000 typing.py:146(_type_check)
       20    0.000    0.000    0.002    0.000 pyparsing.py:4847(parseImpl)
      100    0.000    0.000    0.002    0.000 fromnumeric.py:2933(prod)
        1    0.000    0.000    0.002    0.002 boxing.py:438(unbox_array)
        1    0.000    0.000    0.002    0.002 npyfuncs.py:1(<module>)
      171    0.000    0.000    0.002    0.000 __init__.py:384(__getattr__)
       92    0.000    0.000    0.002    0.000 posixpath.py:377(abspath)
        2    0.000    0.000    0.002    0.001 dataclasses.py:1156(dataclass)
        2    0.000    0.000    0.002    0.001 dataclasses.py:1174(wrap)
       23    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:778(exec_module)
        2    0.000    0.000    0.002    0.001 dataclasses.py:881(_process_class)
      148    0.000    0.000    0.002    0.000 values.py:969(<genexpr>)
      242    0.000    0.000    0.002    0.000 ssa.py:300(on_assign)
      558    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
        1    0.001    0.001    0.002    0.002 datetime.py:1(<module>)
       83    0.001    0.000    0.002    0.000 instructions.py:507(__init__)
       26    0.000    0.000    0.002    0.000 cgutils.py:149(__getattr__)
      134    0.001    0.000    0.002    0.000 typeinfer.py:508(fold_arg_vars)
       23    0.002    0.000    0.002    0.000 {built-in method _imp.exec_builtin}
     4143    0.002    0.000    0.002    0.000 version.py:271(<genexpr>)
        1    0.000    0.000    0.002    0.002 type_check.py:1(<module>)
        6    0.000    0.000    0.002    0.000 functools.py:745(<listcomp>)
     8930    0.002    0.000    0.002    0.000 {built-in method sys.getrecursionlimit}
       44    0.000    0.000    0.002    0.000 dispatcher.py:88(__init__)
     2540    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       12    0.000    0.000    0.002    0.000 pyparsing.py:2653(__init__)
        3    0.000    0.000    0.002    0.001 numbers.py:1312(literal_int_to_boolean)
       71    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       52    0.001    0.000    0.002    0.000 core.py:889(__init__)
        3    0.000    0.000    0.002    0.001 codegen.py:774(_verify_declare_only_symbols)
      124    0.000    0.000    0.002    0.000 functools.py:741(is_related)
        6    0.001    0.000    0.002    0.000 getlimits.py:35(__init__)
      362    0.000    0.000    0.002    0.000 ffi.py:313(close)
      212    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(concatenate)
        1    0.000    0.000    0.002    0.002 filedialog.py:1(<module>)
      238    0.001    0.000    0.002    0.000 font_manager.py:968(_json_decode)
        1    0.000    0.000    0.002    0.002 markers.py:146(MarkerStyle)
        1    0.000    0.000    0.002    0.002 __init__.py:534(matplotlib_fname)
        1    0.001    0.001    0.002    0.002 _base.py:541(_AxesBase)
        1    0.000    0.000    0.002    0.002 arraydecl.py:1(<module>)
       26    0.000    0.000    0.002    0.000 cgutils.py:166(__getitem__)
     1905    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.002    0.002 TiffTags.py:381(_populate)
     2086    0.001    0.000    0.002    0.000 templates.py:361(<genexpr>)
      105    0.000    0.000    0.002    0.000 values.py:1080(__str__)
      384    0.001    0.000    0.002    0.000 posixpath.py:150(dirname)
       83    0.001    0.000    0.002    0.000 pyparsing.py:3870(__init__)
        1    0.002    0.002    0.002    0.002 {method 'close' of '_io.TextIOWrapper' objects}
     20/6    0.000    0.000    0.002    0.000 pyparsing.py:4460(parseImpl)
      213    0.000    0.000    0.002    0.000 typeof.py:39(typeof_impl)
        5    0.000    0.000    0.002    0.000 callconv.py:594(fp_zero_division)
        1    0.000    0.000    0.002    0.002 _lil.py:1(<module>)
        1    0.000    0.000    0.002    0.002 untyped_passes.py:1(<module>)
     1288    0.000    0.000    0.002    0.000 target_extension.py:120(inherits_from)
     1448    0.001    0.000    0.002    0.000 {built-in method builtins.all}
       24    0.001    0.000    0.002    0.000 ffi.py:9(_make_opaque_ref)
    14001    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
      270    0.000    0.000    0.002    0.000 values.py:507(__hash__)
     2189    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:897(__exit__)
        1    0.000    0.000    0.002    0.002 postproc.py:1(<module>)
     8085    0.001    0.000    0.002    0.000 {built-in method posix.fspath}
     5989    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
       16    0.000    0.000    0.002    0.000 __init__.py:1967(find_distributions)
        1    0.000    0.000    0.002    0.002 scalars.py:1(<module>)
        2    0.000    0.000    0.002    0.001 config.py:499(reload_config)
      103    0.000    0.000    0.002    0.000 instructions.py:323(__init__)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
        3    0.000    0.000    0.002    0.001 codegen.py:685(_get_module_for_linking)
      193    0.000    0.000    0.001    0.000 instructions.py:433(descr)
      746    0.001    0.000    0.001    0.000 __init__.py:2650(key)
      541    0.001    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
      232    0.000    0.000    0.001    0.000 numpy_support.py:327(numpy_outputs)
   234/16    0.000    0.000    0.001    0.000 ast.py:414(visit)
       43    0.000    0.000    0.001    0.000 values.py:932(<listcomp>)
        1    0.000    0.000    0.001    0.001 _matfuncs.py:1(<module>)
       20    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
        1    0.000    0.000    0.001    0.001 models.py:1(<module>)
     1276    0.001    0.000    0.001    0.000 builder.py:351(_insert)
       14    0.000    0.000    0.001    0.000 core.py:116(doc_note)
      950    0.001    0.000    0.001    0.000 typeinfer.py:911(__getitem__)
      540    0.001    0.000    0.001    0.000 templates.py:183(signature)
       16    0.000    0.000    0.001    0.000 lowering.py:796(fold_call_args)
     3622    0.001    0.000    0.001    0.000 version.py:81(__eq__)
       23    0.000    0.000    0.001    0.000 callconv.py:155(_get_arg_packer)
      170    0.000    0.000    0.001    0.000 target_extension.py:81(_get_local_target_checked)
     23/7    0.000    0.000    0.001    0.000 pyparsing.py:4485(streamline)
       79    0.000    0.000    0.001    0.000 typed_passes.py:604(_get_callable_info)
      233    0.001    0.000    0.001    0.000 pyparsing.py:1400(__init__)
   234/16    0.001    0.000    0.001    0.000 ast.py:420(generic_visit)
      906    0.001    0.000    0.001    0.000 posixpath.py:60(isabs)
        7    0.000    0.000    0.001    0.000 pythonapi.py:1368(serialize_object)
       32    0.000    0.000    0.001    0.000 arrayobj.py:49(mark_positive)
     72/4    0.000    0.000    0.001    0.000 pyparsing.py:1835(_parseCache)
      933    0.001    0.000    0.001    0.000 context.py:501(insert_function)
       23    0.000    0.000    0.001    0.000 base.py:327(get_arg_packer)
        1    0.000    0.000    0.001    0.001 array_analysis.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4904(makeHTMLTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4875(_makeTags)
       62    0.000    0.000    0.001    0.000 ffi.py:254(__exit__)
        3    0.000    0.000    0.001    0.000 base.py:748(is_true)
        3    0.000    0.000    0.001    0.000 codegen.py:1260(_check_llvm_bugs)
     1242    0.001    0.000    0.001    0.000 errors.py:803(new_error_context)
      144    0.000    0.000    0.001    0.000 values.py:951(append_basic_block)
       33    0.001    0.000    0.001    0.000 enum.py:222(<setcomp>)
        2    0.000    0.000    0.001    0.001 compiler.py:511(define_pipelines)
     2049    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
      124    0.000    0.000    0.001    0.000 ffi.py:244(close)
    15/13    0.000    0.000    0.001    0.000 consts.py:73(_infer_expr)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
       82    0.000    0.000    0.001    0.000 pkgutil.py:407(get_importer)
     1311    0.001    0.000    0.001    0.000 functools.py:65(wraps)
       23    0.000    0.000    0.001    0.000 packer.py:73(__init__)
       95    0.000    0.000    0.001    0.000 typing.py:947(__init__)
      567    0.001    0.000    0.001    0.000 ntpath.py:150(splitdrive)
        1    0.000    0.000    0.001    0.001 abstract.py:1(<module>)
     2189    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:893(__enter__)
      338    0.000    0.000    0.001    0.000 ffi.py:356(__del__)
     1158    0.001    0.000    0.001    0.000 base.py:142(append)
        1    0.000    0.000    0.001    0.001 __init__.py:412(PercentStyle)
       32    0.000    0.000    0.001    0.000 arrayobj.py:38(set_range_metadata)
     1549    0.001    0.000    0.001    0.000 registry.py:95(__getitem__)
       10    0.000    0.000    0.001    0.000 typeinfer.py:715(__call__)
      508    0.001    0.000    0.001    0.000 genericpath.py:121(_splitext)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(vstack)
       30    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(any)
      232    0.000    0.000    0.001    0.000 numpy_support.py:329(<listcomp>)
       23    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        4    0.000    0.000    0.001    0.000 untyped_passes.py:162(run_pass)
       63    0.001    0.000    0.001    0.000 analysis.py:91(liveness)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:165(_define_nrt_unresolved_abort)
      767    0.001    0.000    0.001    0.000 __init__.py:883(<lambda>)
     2186    0.001    0.000    0.001    0.000 inspect.py:199(ismethod)
      116    0.000    0.000    0.001    0.000 inspect.py:3014(replace)
      439    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
       83    0.000    0.000    0.001    0.000 instructions.py:529(descr)
     9153    0.001    0.000    0.001    0.000 inspect.py:3006(parameters)
        4    0.000    0.000    0.001    0.000 pythonapi.py:1342(serialize_uncached)
        1    0.000    0.000    0.001    0.001 config.py:144(process_environ)
       13    0.000    0.000    0.001    0.000 docstring.py:61(<listcomp>)
      115    0.000    0.000    0.001    0.000 builder.py:248(append_basic_block)
        2    0.000    0.000    0.001    0.001 pyparsing.py:4763(srange)
      914    0.000    0.000    0.001    0.000 copyreg.py:100(__newobj__)
       14    0.000    0.000    0.001    0.000 typing.py:523(Optional)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
       45    0.001    0.000    0.001    0.000 analysis.py:81(def_reach)
        1    0.000    0.000    0.001    0.001 funcdesc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:2201(BoxStyle)
       17    0.000    0.000    0.001    0.000 lowering.py:782(_cast_var)
        2    0.000    0.000    0.001    0.001 compiler.py:534(define_nopython_pipeline)
      114    0.001    0.000    0.001    0.000 TiffTags.py:26(__new__)
       69    0.000    0.000    0.001    0.000 builder.py:737(alloca)
        3    0.000    0.000    0.001    0.000 codegen.py:1033(scan_defined_symbols)
       73    0.000    0.000    0.001    0.000 builder.py:579(icmp_signed)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(zeros_like)
       82    0.000    0.000    0.001    0.000 npyimpl.py:428(_ufunc_db_function)
      821    0.000    0.000    0.001    0.000 lowering.py:341(_disable_sroa_like_opt)
      140    0.001    0.000    0.001    0.000 _internal.py:815(_ufunc_doc_signature_formatter)
       63    0.000    0.000    0.001    0.000 interpreter.py:1025(op_LOAD_FAST)
       51    0.001    0.000    0.001    0.000 {built-in method _ctypes.POINTER}
       50    0.000    0.000    0.001    0.000 misc.py:76(maybe_literal)
       14    0.000    0.000    0.001    0.000 lowering.py:811(<listcomp>)
        1    0.000    0.000    0.001    0.001 expat.py:1(<module>)
        8    0.000    0.000    0.001    0.000 callwrapper.py:39(cleanup_arg)
    27/13    0.000    0.000    0.001    0.000 pyparsing.py:3547(parseImpl)
       19    0.000    0.000    0.001    0.000 path.py:99(__init__)
        8    0.000    0.000    0.001    0.000 consts.py:85(<genexpr>)
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
       43    0.000    0.000    0.001    0.000 passmanagers.py:218(initialize)
       20    0.000    0.000    0.001    0.000 context.py:342(resolve_module_constants)
       59    0.000    0.000    0.001    0.000 builder.py:976(insert_value)
      114    0.000    0.000    0.001    0.000 instructions.py:183(<listcomp>)
        4    0.000    0.000    0.001    0.000 analysis.py:291(dead_branch_prune)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
        9    0.000    0.000    0.001    0.000 cgutils.py:124(_make_refs)
     1481    0.001    0.000    0.001    0.000 templates.py:269(__init__)
      823    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       24    0.000    0.000    0.001    0.000 arraydecl.py:166(generic)
       33    0.000    0.000    0.001    0.000 enum.py:165(__prepare__)
      635    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        1    0.000    0.000    0.001    0.001 zipfile.py:1(<module>)
      232    0.001    0.000    0.001    0.000 numpy_support.py:276(supported_ufunc_loop)
     3008    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       56    0.000    0.000    0.001    0.000 builder.py:833(cbranch)
       89    0.001    0.000    0.001    0.000 sre_compile.py:435(_mk_bitmap)
       83    0.000    0.000    0.001    0.000 pyparsing.py:1821(__add__)
       16    0.000    0.000    0.001    0.000 arrayobj.py:142(fix_integer_index)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
        5    0.000    0.000    0.001    0.000 decorators.py:226(generated_jit)
      191    0.000    0.000    0.001    0.000 lowering.py:1395(loadvar)
        1    0.000    0.000    0.001    0.001 functions.py:1(<module>)
       48    0.000    0.000    0.001    0.000 models.py:497(getter)
      436    0.001    0.000    0.001    0.000 function_base.py:244(iterable)
     4471    0.001    0.000    0.001    0.000 artist.py:1456(<genexpr>)
        1    0.000    0.000    0.001    0.001 _compressed.py:1(<module>)
      335    0.001    0.000    0.001    0.000 pyparsing.py:1144(__init__)
      883    0.001    0.000    0.001    0.000 event.py:254(on_end)
      142    0.000    0.000    0.001    0.000 instructions.py:30(descr)
    33/19    0.000    0.000    0.001    0.000 pyparsing.py:3737(parseImpl)
      977    0.001    0.000    0.001    0.000 __init__.py:2825(__getattr__)
      103    0.000    0.000    0.001    0.000 instructions.py:339(descr)
      171    0.001    0.000    0.001    0.000 __init__.py:391(__getitem__)
       24    0.000    0.000    0.001    0.000 context.py:8(get_global_context)
       75    0.000    0.000    0.001    0.000 pprint.py:235(_pprint_list)
      162    0.000    0.000    0.001    0.000 codecs.py:319(decode)
      342    0.001    0.000    0.001    0.000 sre_parse.py:85(opengroup)
      133    0.000    0.000    0.001    0.000 pyparsing.py:3260(__init__)
        1    0.000    0.000    0.001    0.001 ufuncbuilder.py:1(<module>)
        7    0.000    0.000    0.001    0.000 codegen.py:1240(_pass_manager_builder)
      358    0.001    0.000    0.001    0.000 posixpath.py:140(basename)
       30    0.000    0.000    0.001    0.000 fromnumeric.py:2268(any)
        1    0.000    0.000    0.001    0.001 cmathimpl.py:1(<module>)
       18    0.000    0.000    0.001    0.000 pyparsing.py:4779(parseImpl)
       71    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
      187    0.000    0.000    0.001    0.000 overload_glue.py:253(wrap)
       16    0.000    0.000    0.001    0.000 slicing.py:15(fix_index)
      186    0.001    0.000    0.001    0.000 instructions.py:653(descr)
       50    0.000    0.000    0.001    0.000 controlflow.py:139(process)
        3    0.000    0.000    0.001    0.000 rangeobj.py:239(make_range_attr)
      105    0.001    0.000    0.001    0.000 posixpath.py:338(normpath)
  330/286    0.001    0.000    0.001    0.000 sre_compile.py:485(_get_literal_prefix)
        1    0.000    0.000    0.001    0.001 builder.py:189(IRBuilder)
        4    0.000    0.000    0.001    0.000 tokenize.py:297(detect_encoding)
       79    0.000    0.000    0.001    0.000 typed_passes.py:606(get_func_type)
        9    0.000    0.000    0.001    0.000 callconv.py:478(get_function_type)
        4    0.000    0.000    0.001    0.000 pythonapi.py:288(err_set_string)
      144    0.000    0.000    0.001    0.000 values.py:1111(__init__)
       24    0.000    0.000    0.001    0.000 arraydecl.py:20(get_array_index_type)
        2    0.000    0.000    0.001    0.001 untyped_passes.py:59(run_pass)
      240    0.000    0.000    0.001    0.000 numpy_support.py:332(_ufunc_loop_sig)
        1    0.000    0.000    0.001    0.001 setobj.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tupleobj.py:1(<module>)
       50    0.000    0.000    0.001    0.000 controlflow.py:394(_eliminate_dead_blocks)
        2    0.000    0.000    0.001    0.001 bytecode.py:206(__init__)
        7    0.000    0.000    0.001    0.000 passes.py:33(create_pass_manager_builder)
       10    0.000    0.000    0.001    0.000 rcsetup.py:269(validate_color_or_inherit)
       43    0.000    0.000    0.001    0.000 passmanagers.py:225(finalize)
       82    0.000    0.000    0.001    0.000 module.py:233(_next)
       51    0.000    0.000    0.001    0.000 shape_base.py:222(vstack)
 3627/861    0.001    0.000    0.001    0.000 docstring.py:48(_recursive_subclasses)
       82    0.001    0.000    0.001    0.000 npyimpl.py:481(register_ufunc_kernel)
        6    0.000    0.000    0.001    0.000 callconv.py:454(_get_return_status)
